x,y,z,uuid,type,alive,display_name,custom_name
998.4929660433263,94.0000258898217,991.1037696059793,558f56fc-0929-4bf2-bed0-918aac066214,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1000.5,101.54913854522003,991.5,6768c0b3-2ee7-4bf0-9a65-fd8b5458a496,minecraft:armor_stand,true,Armor Stand,[null]
1032.5,98.0,1029.5,cc299539-e111-4647-ae29-b0c76f5622b8,minecraft:armor_stand,true,Armor Stand,[null]
1032.5,98.5,1029.5,6b067cf9-2184-40df-8ca0-d1a18996cc97,minecraft:end_crystal,true,End Crystal,[null]
1039.7361727550053,98.0,999.0983543172189,77fcc16b-a27f-45b6-ab36-174c43985174,minecraft:armor_stand,true,Armor Stand,[null]
1036.9681166283208,99.42027340873196,999.0870823211081,e411c05e-de77-4865-8c18-bd1196bbc24c,minecraft:armor_stand,true,Armor Stand,[null]
1031.8981160747785,100.55140172359413,999.0682956609236,0d32dc37-481f-4268-959d-c2f0ab8142bd,minecraft:armor_stand,true,Armor Stand,[null]
1027.1366171505413,101.66899466144328,999.0532663327759,2d4853bb-0835-404e-b15a-d8e391f6e8f9,minecraft:armor_stand,true,Armor Stand,[null]
1039.8492513939564,98.00001891393913,999.1112364884466,cc0a3baf-d186-4cc8-85ca-710fc6c90db3,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1038.9522968575184,98.44207828183426,999.103754798416,48f7dca2-d317-4d38-9aa8-8acf8639997d,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1038.0553846999828,98.8842236592318,999.0962734618224,88e9b091-1b0a-4010-9871-44a7238f7f65,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1037.1584731980984,99.32636903662933,999.0887061348185,8d132260-ba89-46c4-8e21-c999d8358844,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1036.184530858678,99.55313405831112,999.084971094504,4ec07906-6602-4bc0-89ac-efaf4a5d42b1,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1035.2105885192577,99.7798990799929,999.0812360541895,c3a49e4e-ba02-474e-b169-7542d67cc5b5,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1034.2366461798374,100.00666410167469,999.077501013875,ef9de136-0aa4-4e6d-ad4f-86b61fce1b74,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1033.262726013345,100.23352249403251,999.0736726836767,def2eff3-66b8-4584-9df1-b963342af1ba,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1032.2888058468525,100.46038088639034,999.0698443534784,1b3866cc-eb57-49ad-b840-11f4688db338,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1031.3152321025555,100.68873300094856,999.0667641160544,ffa76b8d-b6d3-4c1c-a013-1f281fb9427f,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1030.3416583582584,100.91708511550678,999.0636838786304,62c532f2-6e2c-4006-a6ad-a179ac69abc5,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1029.3680846139614,101.145437230065,999.0606036412064,2a46ab68-d86f-4134-aa17-fe8906ec65e7,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1028.3945111676876,101.37378934462322,999.0574300636072,40a8f532-694d-434d-98d3-cff1bc94d8ba,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1027.420959655923,101.60223480005516,999.054256557487,d67eb7ed-d011-4ec8-b74a-d2ee2daef988,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1026.4278802916233,101.51586437661899,998.9747773325071,a091628c-9951-4bda-8772-0d05dce9cda3,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1025.4348009273235,101.42949395318283,998.8952981075272,a9af0a2c-b62f-4aec-bc53-a003b725ff9b,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1024.4417215630237,101.34312352974666,998.8158188825473,7fca336f-56fb-408a-807b-063e0c47c236,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.8521831364874,94.0,950.8000321381653,02819e8b-b455-4f4e-94ac-ce08a959c2ae,minecraft:armor_stand,true,Armor Stand,[null]
998.2145469508013,94.0,959.1371932315396,5d7e221b-4bf3-444b-af9c-1f340523382b,minecraft:armor_stand,true,Armor Stand,[null]
996.5566877648234,94.00060113263316,944.2341973837465,753f9f72-80a0-49e2-bf70-98dbd455cefd,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
996.7502733543515,94.00060113263316,945.2152807768434,3366bded-983d-49e2-af17-2e24f79586b1,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
996.9438589438796,94.00050525883125,946.1963641699404,9ca42c49-4eb7-4da8-9a6d-41d486ac84e5,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.1374445334077,94.00040938502934,947.1774475630373,e10701d5-df0a-4a77-8494-a7d0f50642c3,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.3310301229358,94.00031351122743,948.1585309561342,bfd0f499-7ca4-4c48-8cb4-4acd241f1373,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.5246157124639,94.00021763742552,949.1396143492311,f5da3f6a-267e-4493-89dd-e1024c81f1f1,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.7182013019919,94.00012176362361,950.120697742328,261e3259-f1a7-435a-832c-0b24dae8fe4b,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.7732050903141,94.00012176362361,951.11918390356,326aaf0e-b089-4311-91bd-158aa90b6f65,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.8282088786364,94.00012176362361,952.117670064792,fc05cd18-fb34-4cb1-9bdd-611ba033dbdf,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.8832126669586,94.00012176362361,953.116156226024,d997e9f6-d299-4bf3-9fbe-36d6f72057c6,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.9382164552808,94.00012176362361,954.114642387256,f04d8adf-a3ee-4e1c-82bf-772c51b91f78,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
997.993220243603,94.00012176362361,955.113128548488,fe063177-7f17-4097-80f6-cea4594914b1,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.0482240319252,94.00012176362361,956.11161470972,54164cf7-5a3a-446b-b18b-1ae0b1c763f4,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.1031320914626,94.00012176362361,957.1101061161608,abf1b5c8-8abf-4532-b48e-1e95c6502f1f,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.158040151,94.00012176362361,958.1085975226015,b88bfb13-6019-426c-9625-fca4acab9758,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.2129482105374,94.0000258898217,959.1070889290422,15755289-ff00-4e1c-89a6-54e759e5987f,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
972.6657227319699,101.0,995.4249943800709,c90b735b-286e-4e51-84bd-7bb86413d6e1,minecraft:armor_stand,true,Armor Stand,[null]
975.7141521573067,101.0,996.0059389621019,57951d59-0b7a-4a19-9673-9aff2e53f653,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
974.731827557087,101.0,995.8187535405159,0fa0afbe-5826-4a98-8d83-1618ef93316a,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
973.7495029568672,101.0,995.6315681189299,d39c8916-4cfa-4833-90cd-d1fd70951e40,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
972.7671783566475,101.0,995.4443826973438,9b476fbc-1d4b-4aec-baaa-76f21b4f6cf7,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
971.8378203511238,101.0,995.0752029418945,14eccd93-60d5-47aa-81fa-9a998d142e48,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
970.9084623456001,101.0,994.7060231864452,9ddf8b28-f0ed-49d9-b990-0fedfc5b324f,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
969.9791043400764,101.0,994.3368434309959,22a06f86-cb3e-4c75-a156-af090decadf6,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
969.0497817397118,101.0,993.967574596405,a4d62446-39d7-4409-bfeb-23a6c21d6338,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
968.1204591393471,101.0,993.5983057618141,2a5e40fc-3ed7-4c3b-84fc-db487c97311a,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
967.1911365389824,101.0,993.2290369272232,a089444b-caff-4a61-bdb8-53daca328c86,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
966.2618139386177,101.0,992.8597680926323,016dadab-38d9-490a-a3ce-5bee1386e4a4,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
965.332491338253,101.0,992.4904992580414,56c42513-5bc0-4073-9a10-769e4131a878,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
964.4031687378883,101.0,992.1212304234505,d2fec60d-373f-403a-a96a-50e06eb9c488,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1053.4646666858869,98.0,1054.7925564816267,08e7223a-5e02-40b3-8b5f-55ee71b8bf70,minecraft:armor_stand,true,Armor Stand,[null]
1052.011925463361,98.00001891393913,1055.5874905344099,647af819-361d-47f6-a745-37e7cc45c4e8,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1052.8891487762157,98.00001891393913,1055.1074920650572,cb006708-f9e3-4dfc-a10c-fa4f59ed42d0,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1053.6511588737194,98.00001891393913,1054.459999954328,8816a9e9-1801-4f2e-944c-8e2b24d0cdb9,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1054.413168971223,98.00001891393913,1053.8125078435987,96bce74c-da15-49d0-93a3-699707e839c4,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1055.1751790687267,98.00001891393913,1053.1650157328695,b83c28a7-e9a9-46a0-83f2-165a297d2e58,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1055.9371891662304,98.00001891393913,1052.5175236221403,d4bf8644-be1e-470b-8a57-acd60f56fb5c,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
963.4738461375237,101.0,991.7519615888596,3915626a-cc3c-44ef-80a7-5f2a78480dc1,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
962.544523537159,101.0,991.3826927542686,86410551-5d3d-4f96-9bb2-f9097e616b95,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
961.6152009367943,101.0,991.0134239196777,5915cf4c-089f-4c60-bb6e-ac73deb1e520,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
960.6858783364296,101.0,990.6441550850868,05dd33ae-dcc2-4eb3-94e2-9287180a0333,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1050.7052153266848,98.0,1001.4771481183036,2e487f26-196e-43ef-8d65-738389daa727,minecraft:armor_stand,true,Armor Stand,[null]
1043.6919259206397,98.0,999.5238842092482,22c891a5-25b4-4ae3-993d-c83cfb078617,minecraft:armor_stand,true,Armor Stand,[null]
1055.9574238106434,98.00001891393913,1004.1020390745252,b7150e2e-2337-4de3-a21d-0e87c80785c7,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1055.0629100248043,98.00001891393913,1003.6549986954778,e311d82f-923e-41c2-8ba4-541714a9fb9c,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1054.1683962389652,98.00001891393913,1003.2079583164304,d0364f35-d053-48b8-af9e-8cde089a4b11,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1053.2738824531261,98.00001891393913,1002.760917937383,9a13f1a9-bb33-44f7-89c6-24dae1ca36c8,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1052.379368667287,98.00001891393913,1002.3138775583357,96527108-3443-474a-a5be-57783216c748,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1051.484854881448,98.00001891393913,1001.8668371792883,0685c055-8646-4362-8691-a2bfc7ec68e7,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1050.527193908376,98.00001891393913,1001.578938787803,2d0a35c5-b1bb-433a-b285-61634834da7a,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1049.5695329353039,98.00001891393913,1001.2910403963178,63b550ff-7373-418a-a8a8-241613066006,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1048.6118719622318,98.00001891393913,1001.0031420048326,84d48bbf-b21c-41fe-ae5c-6080494553df,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1047.6542109891598,98.00001891393913,1000.7152436133474,89e880c3-b41b-437f-81b8-96a84633b8be,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1046.6965500160877,98.00001891393913,1000.4273452218622,49b06f7a-b238-4b51-9c37-81ffdc6900f1,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1045.7388890430157,98.00001891393913,1000.139446830377,000355f3-5b82-4908-bd73-d44896782aea,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1044.7812280699436,98.00001891393913,999.8515484388918,fd45e4ee-41e3-4a4f-84f3-938bd60efcd3,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1043.823594693822,98.00001891393913,999.5635582264513,e926d255-0c72-4030-9785-3a9ea3c19811,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1042.8300088688557,98.00001891393913,999.4504777919501,bda02a9d-4622-4612-9bd0-b9d3d7abc51a,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1041.8364230438892,98.00001891393913,999.3373973574489,8aa6628f-8851-4749-ad77-5d05918c71f4,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1040.8428372189228,98.00001891393913,999.2243169229478,dc7b636e-f069-4c75-b2c2-cbf9b6653fce,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.6297878636044,98.3942211478173,1045.9453846709005,c4047316-ef0e-4662-bc4a-330be4a7e47a,minecraft:armor_stand,true,Armor Stand,[null]
1002.2400952342801,98.3942211478173,1053.3746663935908,f3c18eab-a07f-4717-a2cb-e98c85ae8d68,minecraft:armor_stand,true,Armor Stand,[null]
998.5604937102471,98.38906335154024,1040.014850800857,5410cb3f-c7ae-49db-a6c2-929fb30f4fd1,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.5721900433127,98.3899262156192,1041.0147820170969,9e4f71e3-b38a-4d20-b245-30f59b5ae0a8,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.5838863763784,98.39078907969815,1042.0147132333368,6fb3d91d-14c3-4b75-831a-af927b5acd51,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.595582709444,98.3916519437771,1043.0146444495767,66b33fad-935f-493f-812c-30a9cd1a2656,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.6072790425096,98.39251480785606,1044.0145756658167,6ec931d7-f93e-4ce8-9374-b3df1b54a984,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
998.6189753755752,98.39337767193501,1045.0145068820566,b2320f68-0adf-4226-897c-bcda6a3a34a5,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
999.0164892718021,98.39337767193501,1045.932103043422,4f69c08d-16b3-4627-9083-ff35c187ab22,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
999.414003168029,98.39347354573692,1046.8496992047876,afb39218-099f-47f6-bb4b-c161a7c1fa5d,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
999.8115170642559,98.39356941953884,1047.7672953661531,e51ed12f-00c6-4c0a-88c6-b71b5a857243,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1000.2090309604828,98.39366529334075,1048.6848915275186,dcaf0994-68c7-49b5-a2e7-464d5d4a1065,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1000.606456880254,98.39376116714266,1049.6025257762522,78a21861-5f06-4b65-9b06-3cfa51ddf7fd,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1001.0038828000252,98.39385704094457,1050.5201600249857,1d27e6d0-5a40-44ae-a5ef-2f8b26a58c92,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1001.4013087197964,98.39395291474648,1051.4377942737192,c1b4db54-de04-4f29-9260-e8da42133d84,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1001.7987346395676,98.39404878854839,1052.3554285224527,ee9f2ce2-35f7-4178-a519-431e77db25a2,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1002.1961605593388,98.3941446623503,1053.2730627711862,f71f0722-328e-4501-9c07-5a71920790c7,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1002.9390381023113,98.35264322969306,1053.941196506843,c649f112-ef10-4d2c-8738-86f7dc625255,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1003.6819156452839,98.31114179703582,1054.6093302424997,6222990d-0709-4d64-88a1-f9e7eb99a550,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1004.4247931882564,98.26964036437857,1055.2774639781564,e4e6d4df-1b09-4dd5-9b6c-6e214a8c12ca,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1005.167670731229,98.22813893172133,1055.9455977138132,e6fef3a7-e55a-4d7e-b86a-38376bea9957,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
959.6970671438065,101.0,990.2511913846747,838470cf-ae22-435f-8c13-58bff28202cc,minecraft:armor_stand,true,Armor Stand,[null]
954.0624837827114,101.0,984.1258884458348,cd9460ae-9531-4697-9086-45b82d82eb69,minecraft:armor_stand,true,Armor Stand,[null]
959.7565557360649,101.0,990.2748862504959,a8fc2e92-2dd9-4cd8-bae8-6d363a9a3451,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
959.0770794153214,101.0,989.5411888360977,0cf20dc7-5576-4c16-9e7c-b51ca4c359db,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
958.3976030945778,101.0,988.8074914216995,4d8d99a3-b638-454d-8ec7-d800e9cae1c6,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
957.7181267738342,101.0,988.0737940073013,79512245-b478-49e8-abde-e700e64b94d8,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
957.0386504530907,101.0,987.3400965929031,849ab84f-c54c-4f7b-a125-6f4237a5ad28,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
956.3591741323471,101.0,986.606399178505,e5cfde3c-8550-4fd5-859f-382fc3a5e81c,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
955.6797681450844,101.0,985.87263661623,f772dea5-1a85-43b0-bc55-ca1cea1ce7c4,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
955.0003621578217,101.0,985.1388740539551,1fff2ce1-e816-4d2d-855d-95f8409d579d,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
954.3209561705589,101.0,984.4051114916801,7948f239-bff8-43bf-a2e4-6007df5d33f3,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
953.9897593855858,101.0,983.4615497589111,914dd1ee-1096-4f49-b415-e68cb6e4fcf1,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
953.6585626006126,101.0,982.5179880261421,b467e9c7-1645-4064-8bbc-b9ab3dba286a,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
953.3273658156395,101.0,981.5744262933731,71ecd7ae-4bc6-4b55-9e4d-37e82f10f9c0,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
952.9962595105171,101.0,980.6308328509331,1565b88e-0ba9-4cdb-8e4a-60c2874f0a67,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
952.6651532053947,101.0,979.687239408493,89f2ad35-f088-404d-bb4d-85823db214c7,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
952.3340469002724,101.0,978.743645966053,5832e9d6-26f7-4bf1-8e79-1494644dee1b,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
952.00294059515,101.0,977.800052523613,8a7fc9f3-004e-4b62-830c-3f70f54023e5,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
951.6718342900276,101.0,976.8564590811729,fba12d97-295c-4a63-8d14-081a8413b3b0,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1005.9105482742016,98.18663749906409,1056.61373144947,8a536de8-c109-410a-91f6-b1ea6e97c495,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1006.6534258171741,98.14513606640685,1057.2818651851267,a2b15c1e-988b-407d-9fe2-d9447e14bd09,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1007.3963033601467,98.1036346337496,1057.9499989207834,216d8efa-aa04-43c6-9fb0-8767682d62c2,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1009.2495668454476,98.0,1059.617017856624,1fab4e28-43fb-4153-9c42-fe52c9729ab1,minecraft:armor_stand,true,Armor Stand,[null]
1018.4865645368826,98.0,1063.4602822274428,03d06939-c58d-4a92-a2a0-60f3d9ee6c8e,minecraft:armor_stand,true,Armor Stand,[null]
1008.1391809031193,98.06213320109237,1058.6181326564401,74661bba-6398-4ad6-94c2-acc14193fd63,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1008.8819943710987,98.02063176843512,1059.2863376196474,60b13fa2-ff50-4c26-a26a-39ffd2002eab,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1009.7991689488117,98.01871429364837,1059.6848181840032,c1db3f5d-49a1-4565-b600-95c3e59b2209,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1010.7163053199474,98.01679681886162,1060.0833866950125,664fce5a-b3cb-4ef7-8fdc-684195d93028,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1011.6334416910831,98.01487934407487,1060.4819552060217,644e1001-7b8e-4781-9b8b-8471167feee8,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1012.5505780622188,98.01296186928812,1060.8805237170309,f98b6845-06e6-4939-bedb-f26e7586ff34,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1013.4677144333546,98.01104439450137,1061.27909222804,976cfa7d-075d-43f9-bdc7-4066f17db92d,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1014.3848506256763,98.00903104599274,1061.6776606794447,c707a898-b98a-4ddf-baf3-602a34122303,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1015.3019868179981,98.00701769748412,1062.0762291308492,cd3c6792-0c67-448c-9ac3-2b86062ccdcc,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1016.2191230103199,98.00500434897549,1062.4747975822538,1d71cb63-614e-494b-9f32-7aef36ed8bca,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1017.1362592026417,98.00299100046686,1062.8733660336584,afade10d-0332-4a60-88aa-3333bd04a9db,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1018.0533953949634,98.00097765195824,1063.271934485063,7034ca5c-16a8-482b-9851-fb5b86755641,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1019.0463484570209,98.00097765195824,1063.3904429581016,62a65a62-ad64-4d9a-ad8c-39a5ed537bee,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1020.0393015190784,98.00088177815633,1063.5089514311403,b01601a6-b324-407e-a1da-f921f6435721,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1021.0322545811359,98.00078590435442,1063.627459904179,49fcfb41-3c45-41e1-8d0f-dbafb84860f9,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1022.0252076431934,98.0006900305525,1063.7459683772177,53701004-c4e6-4104-a9a1-253027623559,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1023.0181607052509,98.0005941567506,1063.8644768502563,6d77063f-e5f4-44d0-ac8d-272e97bfe535,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1025.5,98.0,1061.5,0b29a2e8-829e-456b-bea3-114ea2aa838d,minecraft:armor_stand,true,Armor Stand,[null]
1025.5,98.0,1063.5,d8db243f-04ca-4093-a58b-269fc0240c20,minecraft:armor_stand,true,Armor Stand,[null]
1025.5,98.0,1065.5,f492a2ac-c55e-4bb6-a687-ee93c938d51f,minecraft:armor_stand,true,Armor Stand,[null]
1025.5,98.0,1067.5,e76d129c-01b2-40ed-927b-652090524aff,minecraft:armor_stand,true,Armor Stand,[null]
1029.04881134871,98.0,1064.5846309212257,931f2135-43ac-4ad1-8a2c-ef8ceead479b,minecraft:armor_stand,true,Armor Stand,[null]
1034.0345342330816,98.0,1063.9007512320545,c0fa2eee-eed1-4c24-b0cd-49eefcdd6796,minecraft:armor_stand,true,Armor Stand,[null]
1038.8963635889133,98.0,1062.5646259396244,ddf12307-a97d-4323-b221-9c1cbe01395e,minecraft:armor_stand,true,Armor Stand,[null]
1025.5,98.5,1065.5,be51081a-be33-4283-a9b7-c3aa07ffb288,minecraft:end_crystal,true,End Crystal,[null]
1024.0111137673084,98.00049828294868,1063.982985323295,a8f9f420-4d37-4709-8e05-a311a2ff00a6,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1025.004066829366,98.00040240914677,1064.1014937963337,8de857cb-bc41-4f6b-80b9-2f1f95788663,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1025.9970085069363,98.00030653534486,1064.2200974728912,e7b1c980-b307-4dce-9574-fcecff8c49d4,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1026.9899615689937,98.00021066154295,1064.3386059459299,2a013f76-bc73-4aa9-a747-877aebd0fc55,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1027.982903246564,98.00011478774104,1064.4572096224874,c0c7aa2f-afcb-4595-88df-b013c25db8f9,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1028.9758449241344,98.00001891393913,1064.575813299045,3a3c7549-95b5-41d6-a713-acf387bd24d2,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1029.967054609937,98.00001891393913,1064.4436080213636,518d0e54-4a42-4054-b760-4aec7063d2bc,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1030.9582642957394,98.00001891393913,1064.3114027436823,eb0ae3d8-2575-4af4-b7a1-64f72692ebaf,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1031.9494612857525,98.00001891393913,1064.1791024263948,53fb1798-74cd-4fa6-a5a9-54bcf44e90c6,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1032.9406582757656,98.00001891393913,1064.0468021091074,a51b7e28-9ae7-44e3-a022-de708cd9e8ba,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1033.9318552657787,98.00001891393913,1063.91450179182,413a54df-f776-4379-b019-586fd3cd33d2,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1034.8967981979076,98.00001891393913,1063.652134573087,85e01b1e-2053-4505-8722-dbaebd6b5811,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1035.8617411300365,98.00001891393913,1063.3897673543543,22221414-5957-489b-8423-c17610aa23c2,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1036.8266840621654,98.00001891393913,1063.1274001356214,d8a98339-db90-4617-a97b-92e8ddf937b2,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1037.7916269942943,98.00001891393913,1062.8650329168886,1619f17e-ae76-4a17-9937-3785528cb1e2,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1038.7565699264233,98.00001891393913,1062.6026656981558,37dc7137-c049-425f-9a54-1b2692eb452b,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1039.64996660201,98.00001891393913,1062.1534825917333,da720c69-7f82-4c9f-8911-09b41483fdbc,minecraft:area_effect_cloud,true,Area Effect Cloud,[null]
1025.5,98.5,1067.5,b9a2c2e1-8bdd-4d70-a513-82bc92224c4a,minecraft:end_crystal,true,End Crystal,[null]
1025.5,98.5,1061.5,3a9a5d55-4b30-4341-8aa3-4cd580bbaf42,minecraft:end_crystal,true,End Crystal,[null]
